,pk_obligor_id,retail_customer_id,business_customer_id,pk_snapshot_date,record_creation_date,insert_job_id
2004,3101,3101,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2005,3102,3102,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2006,3106,3106,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2007,3118,3118,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2008,3119,3119,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2009,3120,3120,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2010,3129,3129,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2011,3134,3134,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2012,3150,3150,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2013,3157,3157,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2014,3159,3159,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2015,3162,3162,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2016,3170,3170,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2017,3171,3171,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2018,3180,3180,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2019,3185,3185,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2020,3186,3186,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2021,3187,3187,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2022,3191,3191,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2023,3198,3198,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2024,3202,3202,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2025,3205,3205,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2026,3211,3211,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2027,3215,3215,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2028,3227,3227,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2029,3241,3241,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2030,3243,3243,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2031,3254,3254,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2032,3256,3256,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2033,3264,3264,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2034,3268,3268,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2035,3269,3269,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2036,3271,3271,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2037,3274,3274,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2038,3275,3275,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2039,3276,3276,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2040,3279,3279,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2041,3289,3289,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2042,3294,3294,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2043,3295,3295,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2044,3307,3307,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2045,3322,3322,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2046,3323,3323,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2047,3355,3355,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2048,3361,3361,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2049,3363,3363,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2050,3368,3368,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2051,3370,3370,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2052,3374,3374,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2053,3376,3376,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2054,3386,3386,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2055,3388,3388,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2056,3389,3389,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2057,3393,3393,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2058,3404,3404,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2059,3407,3407,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2060,3412,3412,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2061,3425,3425,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2062,3429,3429,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2063,3442,3442,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2064,3445,3445,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2065,3453,3453,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2066,3462,3462,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2067,3463,3463,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2068,3473,3473,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2069,3477,3477,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2070,3478,3478,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2071,3486,3486,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2072,3489,3489,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2073,3491,3491,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2074,3493,3493,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2075,3498,3498,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2076,3502,3502,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2077,3506,3506,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2078,3507,3507,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2079,3512,3512,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2080,3514,3514,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2081,3516,3516,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2082,3517,3517,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2083,3520,3520,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2084,3523,3523,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2085,3529,3529,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2086,3533,3533,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2087,3539,3539,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2088,3550,3550,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2089,3551,3551,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2090,3569,3569,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2091,3570,3570,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2092,3580,3580,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2093,3584,3584,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2094,3585,3585,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2095,3590,3590,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2096,3592,3592,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2097,3594,3594,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2098,3595,3595,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2099,3597,3597,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2100,3604,3604,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2101,3614,3614,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2102,3618,3618,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2103,3620,3620,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2104,3623,3623,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2105,3628,3628,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2106,3629,3629,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2107,3632,3632,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2108,3635,3635,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2109,3636,3636,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2110,3643,3643,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2111,3646,3646,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2112,3654,3654,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2113,3655,3655,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2114,3656,3656,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2115,3669,3669,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2116,3687,3687,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2117,3709,3709,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2118,3712,3712,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2119,3736,3736,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2120,3745,3745,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2121,3755,3755,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2122,3757,3757,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2123,3758,3758,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2124,3768,3768,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2125,3769,3769,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2126,3773,3773,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2127,3775,3775,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2128,3781,3781,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2129,3791,3791,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2130,3795,3795,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2131,3797,3797,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2132,3805,3805,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2133,3810,3810,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2134,3811,3811,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2135,3812,3812,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2136,3814,3814,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2137,3816,3816,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2138,3817,3817,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2139,3819,3819,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2140,3826,3826,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2141,3831,3831,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2142,3833,3833,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2143,3835,3835,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2144,3837,3837,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2145,3839,3839,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2146,3844,3844,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2147,3865,3865,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2148,3867,3867,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2149,3871,3871,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2150,3874,3874,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2151,3880,3880,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2152,3923,3923,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2153,3934,3934,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2154,3942,3942,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2155,3945,3945,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2156,3946,3946,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2157,3947,3947,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2158,3948,3948,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2159,3976,3976,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2160,3988,3988,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2161,3992,3992,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2162,3999,3999,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2163,4003,4003,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2164,4004,4004,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2165,4011,4011,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2166,4015,4015,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2167,4025,4025,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2168,4039,4039,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2169,4045,4045,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2170,4051,4051,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2171,4059,4059,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2172,4062,4062,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2173,4069,4069,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2174,4074,4074,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2175,4077,4077,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2176,4085,4085,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2177,4091,4091,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2178,4095,4095,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2179,4097,4097,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2180,4098,4098,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2181,4108,4108,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2182,4121,4121,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2183,4131,4131,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2184,4132,4132,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2185,4137,4137,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2186,4142,4142,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2187,4148,4148,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2188,4172,4172,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2189,4174,4174,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2190,4180,4180,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2191,4183,4183,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2192,4184,4184,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2193,4192,4192,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2194,4193,4193,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2195,4196,4196,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
2196,4198,4198,,2019-12-31,2020-01-13 10:26:45.478000+00:00,c3d6c104-f9df-4cc3-9519-b1fd6359f47d_1549971908345
