,pk_credit_collateral_valuation_id,credit_collateral_id,property_id,pledge_asset_id,valuation_value,valuation_currency_id,valuation_date,valuation_type_id,valuation_status,forced_value,execution_value,preceding_mortgages_pledges_value,preceding_mortgages_pledges_currency_id,valuation_owner_id,pk_snapshot_date,record_creation_date,insert_job_id
1892,1840,,835,,450000,44,2008-10-15,3,False,420000,,,,48,2019-12-01,2020-01-21 12:06:20.057000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1893,1848,,843,,215000,44,2017-02-27,3,False,180000,,,,48,2019-12-01,2020-01-21 12:06:20.058000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1894,970,,970,,380000,44,2014-12-06,3,False,311000,,,,49,2019-12-01,2020-01-21 12:06:20.038000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1895,1975,,970,,380000,44,2014-12-06,3,False,311000,,,,49,2019-12-01,2020-01-21 12:06:20.060000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1896,153,,153,,110000,44,2007-06-25,3,False,89000,,,,50,2019-12-01,2020-01-21 12:06:19.991000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1897,1158,,153,,110000,44,2007-06-25,3,False,89000,,,,50,2019-12-01,2020-01-21 12:06:20.043000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1898,170,,170,,395000,44,2007-08-27,3,False,345000,,,,51,2019-12-01,2020-01-21 12:06:19.991000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1899,1175,,170,,395000,44,2007-08-27,3,False,345000,,,,51,2019-12-01,2020-01-21 12:06:20.043000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1900,184,,184,,210157,44,2005-12-10,3,False,179284,,,,52,2019-12-01,2020-01-21 12:06:19.992000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1901,298,,298,,7607137,44,2015-12-31,3,False,6443565,,,,53,2019-12-01,2020-01-21 12:06:19.995000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1902,400,,400,,1365000,44,2012-05-15,3,False,1195000,,,,53,2019-12-01,2020-01-21 12:06:19.998000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1903,700,,700,,785000,44,2015-04-07,3,False,665000,,,,53,2019-12-01,2020-01-21 12:06:20.005000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1904,812,,812,,888250,44,2017-07-19,3,False,731806,,,,53,2019-12-01,2020-01-21 12:06:20.014000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1905,868,,868,,1555000,44,2017-12-06,3,False,1245000,,,,53,2019-12-01,2020-01-21 12:06:20.025000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1906,870,,870,,854450,44,2018-03-07,3,False,704921,,,,53,2019-12-01,2020-01-21 12:06:20.025000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1907,1303,,298,,7607137,44,2015-12-31,3,False,6443565,,,,53,2019-12-01,2020-01-21 12:06:20.046000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1908,1405,,400,,1365000,44,2012-05-15,3,False,1195000,,,,53,2019-12-01,2020-01-21 12:06:20.048000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1909,1705,,700,,785000,44,2015-04-07,3,False,665000,,,,53,2019-12-01,2020-01-21 12:06:20.054000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1910,1817,,812,,888250,44,2017-07-19,3,False,731806,,,,53,2019-12-01,2020-01-21 12:06:20.057000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1911,1873,,868,,1555000,44,2017-12-06,3,False,1245000,,,,53,2019-12-01,2020-01-21 12:06:20.058000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1912,1875,,870,,854450,44,2018-03-07,3,False,704921,,,,53,2019-12-01,2020-01-21 12:06:20.058000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1913,264,,264,,164000,44,2017-05-19,3,False,137000,,,,54,2019-12-01,2020-01-21 12:06:19.995000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1914,809,,809,,428000,44,2017-05-19,3,False,357000,,,,54,2019-12-01,2020-01-21 12:06:20.014000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1915,813,,813,,91000,44,2017-06-30,3,False,75000,,,,54,2019-12-01,2020-01-21 12:06:20.014000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1916,814,,814,,454000,44,2017-06-27,3,False,378000,,,,54,2019-12-01,2020-01-21 12:06:20.014000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1917,815,,815,,328000,44,2017-04-20,3,False,273000,,,,54,2019-12-01,2020-01-21 12:06:20.014000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1918,816,,816,,340000,44,2017-03-12,3,False,273000,,,,54,2019-12-01,2020-01-21 12:06:20.014000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1919,818,,818,,683000,44,2017-04-19,3,False,569000,,,,54,2019-12-01,2020-01-21 12:06:20.014000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1920,819,,819,,315000,44,2017-05-19,3,False,262000,,,,54,2019-12-01,2020-01-21 12:06:20.014000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1921,821,,821,,320000,44,2017-05-19,3,False,267000,,,,54,2019-12-01,2020-01-21 12:06:20.014000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1922,1000,,1000,,270000,44,2017-03-22,3,False,225000,,,,54,2019-12-01,2020-01-21 12:06:20.039000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1923,1003,,1003,,297000,44,2017-06-03,3,False,247000,,,,54,2019-12-01,2020-01-21 12:06:20.039000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1924,1269,,264,,164000,44,2017-05-19,3,False,137000,,,,54,2019-12-01,2020-01-21 12:06:20.045000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1925,1814,,809,,428000,44,2017-05-19,3,False,357000,,,,54,2019-12-01,2020-01-21 12:06:20.057000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1926,1818,,813,,91000,44,2017-06-30,3,False,75000,,,,54,2019-12-01,2020-01-21 12:06:20.057000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1927,1819,,814,,454000,44,2017-06-27,3,False,378000,,,,54,2019-12-01,2020-01-21 12:06:20.057000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1928,1820,,815,,328000,44,2017-04-20,3,False,273000,,,,54,2019-12-01,2020-01-21 12:06:20.057000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1929,1821,,816,,340000,44,2017-03-12,3,False,273000,,,,54,2019-12-01,2020-01-21 12:06:20.057000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1930,1823,,818,,683000,44,2017-04-19,3,False,569000,,,,54,2019-12-01,2020-01-21 12:06:20.057000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1931,1824,,819,,315000,44,2017-05-19,3,False,262000,,,,54,2019-12-01,2020-01-21 12:06:20.057000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1932,1826,,821,,320000,44,2017-05-19,3,False,267000,,,,54,2019-12-01,2020-01-21 12:06:20.057000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1933,2005,,1000,,270000,44,2017-03-22,3,False,225000,,,,54,2019-12-01,2020-01-21 12:06:20.061000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1934,2008,,1003,,297000,44,2017-06-03,3,False,247000,,,,54,2019-12-01,2020-01-21 12:06:20.061000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1935,779,,779,,370000,44,2016-02-10,3,False,315000,,,,55,2019-12-01,2020-01-21 12:06:20.013000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1936,1784,,779,,370000,44,2016-02-10,3,False,315000,,,,55,2019-12-01,2020-01-21 12:06:20.056000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1937,437,,437,,257500,44,2012-09-26,3,False,220000,,,,56,2019-12-01,2020-01-21 12:06:19.999000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1938,1442,,437,,257500,44,2012-09-26,3,False,220000,,,,56,2019-12-01,2020-01-21 12:06:20.049000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1939,984,,984,,240000,44,2006-05-02,3,False,192000,,,,57,2019-12-01,2020-01-21 12:06:20.038000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1940,1989,,984,,240000,44,2006-05-02,3,False,192000,,,,57,2019-12-01,2020-01-21 12:06:20.061000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1941,285,,285,,850000,44,2001-03-09,3,False,748000,,,,58,2019-12-01,2020-01-21 12:06:19.995000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1942,1290,,285,,850000,44,2001-03-09,3,False,748000,,,,58,2019-12-01,2020-01-21 12:06:20.046000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1943,463,,463,,395000,44,2013-06-01,3,False,316000,,,,59,2019-12-01,2020-01-21 12:06:19.999000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1944,1468,,463,,395000,44,2013-06-01,3,False,316000,,,,59,2019-12-01,2020-01-21 12:06:20.050000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1945,439,,439,,145000,44,2013-01-11,3,False,130000,,,,60,2019-12-01,2020-01-21 12:06:19.999000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1946,1444,,439,,145000,44,2013-01-11,3,False,130000,,,,60,2019-12-01,2020-01-21 12:06:20.049000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1947,822,,822,,120000,44,2017-02-22,3,False,100000,,,,61,2019-12-01,2020-01-21 12:06:20.014000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1948,433,,433,,201421,44,2012-08-30,3,False,171208,,,,62,2019-12-01,2020-01-21 12:06:19.999000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1949,1438,,433,,201421,44,2012-08-30,3,False,171208,,,,62,2019-12-01,2020-01-21 12:06:20.049000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1950,148,,148,,215000,44,2006-09-08,3,False,180000,,,,63,2019-12-01,2020-01-21 12:06:19.991000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1951,260,,260,,163000,44,2009-09-30,3,False,135000,,,,63,2019-12-01,2020-01-21 12:06:19.995000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1952,522,,522,,315000,44,2014-01-29,3,False,250000,,,,63,2019-12-01,2020-01-21 12:06:20+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1953,1153,,148,,215000,44,2006-09-08,3,False,180000,,,,63,2019-12-01,2020-01-21 12:06:20.043000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1954,1265,,260,,163000,44,2009-09-30,3,False,135000,,,,63,2019-12-01,2020-01-21 12:06:20.045000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1955,1527,,522,,315000,44,2014-01-29,3,False,250000,,,,63,2019-12-01,2020-01-21 12:06:20.051000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1956,191,,191,,124500,44,2007-01-20,3,False,110000,,,,64,2019-12-01,2020-01-21 12:06:19.992000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1957,1196,,191,,124500,44,2007-01-20,3,False,110000,,,,64,2019-12-01,2020-01-21 12:06:20.044000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1958,1971,,966,,1100000,44,2019-07-29,3,False,1000000,,,,65,2019-12-01,2020-01-21 12:06:20.060000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1959,1972,,967,,2600000,44,2019-07-29,3,False,2080000,,,,65,2019-12-01,2020-01-21 12:06:20.060000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1960,545,,545,,102000,44,2010-05-14,3,False,90000,,,,66,2019-12-01,2020-01-21 12:06:20.001000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1961,1550,,545,,102000,44,2010-05-14,3,False,90000,,,,66,2019-12-01,2020-01-21 12:06:20.051000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1962,23,,23,,185000,44,2005-11-28,3,False,148000,,,,67,2019-12-01,2020-01-21 12:06:19.975000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1963,1028,,23,,185000,44,2005-11-28,3,False,148000,,,,67,2019-12-01,2020-01-21 12:06:20.040000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1964,479,,479,,385000,44,2013-08-01,3,False,327000,,,,68,2019-12-01,2020-01-21 12:06:20+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1965,1484,,479,,385000,44,2013-08-01,3,False,327000,,,,68,2019-12-01,2020-01-21 12:06:20.050000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1966,3016,,1011,,198000,44,2005-09-13,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.119000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1967,3017,,1012,,150800,44,2008-01-03,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.119000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1968,3018,,1013,,20000.01,44,2008-01-21,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.119000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1969,3019,,1014,,100000,44,2004-07-15,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.119000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1970,3020,,1015,,125000,44,2005-10-24,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.119000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1971,3021,,1016,,100000,44,2006-09-04,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.119000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1972,3022,,1017,,108000,44,2008-12-15,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.119000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1973,3023,,1018,,50000,44,2014-07-07,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.119000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1974,3024,,1019,,150000,44,2009-07-22,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.119000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1975,3025,,1020,,150000,44,2007-06-14,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.119000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1976,3026,,1021,,175000,44,2015-07-08,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.119000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1977,3027,,1022,,250000,44,2009-12-04,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.119000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1978,3028,,1023,,150000,44,2006-03-06,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.119000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1979,3029,,1024,,60000,44,2015-12-24,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.119000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1980,3030,,1025,,120000,44,2013-11-08,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.119000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1981,3031,,1026,,220000,44,2012-02-09,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1982,3032,,1027,,1050000,44,2011-08-17,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1983,3033,,1028,,100000,44,2006-05-09,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1984,3034,,1029,,29750,44,2005-11-24,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1985,3035,,1030,,160000,44,2008-11-07,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1986,3036,,1031,,100000,44,2012-12-17,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1987,3037,,1032,,100000,44,2004-11-19,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1988,3038,,1033,,265000,44,2005-07-22,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1989,3039,,1034,,285000,44,2007-02-15,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1990,3040,,1035,,90000,44,2014-07-11,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1991,3041,,1036,,80000,44,2007-03-27,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1992,3042,,1037,,210000,44,2007-07-25,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1993,3043,,1038,,75000,44,2006-07-27,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1994,3044,,1039,,55000,44,2013-04-05,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1995,3045,,1040,,75000,44,2011-11-04,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1996,3046,,1041,,100000,44,2013-10-22,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1997,3047,,1042,,77368,44,2000-11-23,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1998,3048,,1043,,2300000,44,2010-12-13,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
1999,3049,,1044,,700000,44,2006-03-28,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2000,3050,,1045,,7000000,44,2016-05-31,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2001,3051,,1046,,120000,44,2012-07-05,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2002,3052,,1047,,475000,44,2018-12-14,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2003,3053,,1048,,250000,44,2007-05-25,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2004,3054,,1049,,150000,44,2007-01-04,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2005,3055,,1050,,95000,44,2014-02-25,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2006,3056,,1051,,230000,44,2008-06-19,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2007,3057,,1052,,550000,44,2012-02-14,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2008,3058,,1053,,660000,44,2018-07-25,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2009,3059,,1054,,67500,44,2015-07-22,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2010,3060,,1055,,271000,44,2006-03-31,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2011,3061,,1056,,4930000,44,2014-12-17,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2012,3062,,1057,,750000,44,2010-08-02,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2013,3063,,1058,,80000,44,2015-09-01,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2014,3064,,1059,,6287268,44,2019-05-08,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2015,3065,,1060,,130000,44,2017-03-28,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2016,3066,,1061,,340000,44,2010-08-02,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2017,3067,,1062,,2350000,44,2011-11-10,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2018,3068,,1063,,145000,44,2016-08-18,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2019,3069,,1064,,345000,44,2011-09-29,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2020,3070,,1065,,13125000,143,2015-10-09,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2021,3071,,1066,,3000000,44,2011-05-13,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2022,3072,,1067,,1100000,44,2013-05-15,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.120000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2023,3073,,1068,,8000000,44,2009-06-08,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.121000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2024,3074,,1069,,65000,44,2019-03-15,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.121000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2025,3075,,1070,,720000,44,2009-04-08,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.121000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2026,3076,,1071,,350000,44,2010-09-27,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.121000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2027,3077,,1072,,720000,44,2010-09-27,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.121000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2028,3078,,1073,,2400000,44,2019-05-08,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.121000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2029,3079,,1074,,18000,44,2015-07-07,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.121000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2030,3080,,1075,,1300000,44,2009-06-09,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.121000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2031,3081,,1076,,580000,44,2014-09-24,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.121000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2032,3082,,1077,,500000,44,2015-03-25,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.121000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2033,3083,,1078,,720000,44,2009-07-22,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.121000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2034,3084,,1079,,1400000,44,2009-07-22,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.121000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2035,3085,,1080,,1100000,44,2015-01-02,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.121000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2036,3086,,1081,,498000,44,2015-01-02,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.121000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2037,3087,,1082,,240000,44,2018-01-26,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.121000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2038,3088,,1083,,500000,44,2019-04-24,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.121000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2039,3089,,1084,,1300000,44,2013-01-03,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.121000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2040,3090,,1085,,450000,44,2016-01-29,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.121000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2041,3091,,1086,,1900000,143,2013-01-14,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.121000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2042,3092,,1087,,130000,44,2014-01-16,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.121000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2043,3093,,1088,,336000,44,2018-05-15,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.121000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2044,3094,,1089,,1100000,44,2013-08-29,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.121000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2045,3095,,1090,,1500000,44,2010-08-02,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.121000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2046,3096,,1091,,1680000,44,2011-10-28,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.121000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2047,3097,,1092,,2840000,44,2014-02-10,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.121000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
2048,3098,,1093,,1495000,44,2011-01-19,2,True,,,,,999999,2019-12-01,2020-01-21 12:06:20.121000+00:00,046c74a1-a0ee-4e51-8d64-db9c3d749209
