,pk_credit_collateral_allocation_id,credit_collateral_id,credit_account_id,entity_id,obligor_id,prospect_id,allocation_percentage,allocation_amount,allocation_currency_id,pk_snapshot_date,record_creation_date,insert_job_id
6786,2070,a014826b-12b9-11ea-aa78-54e1adbd8177,1000425897,36fd8bfb-c4a6-4003-baf6-d9e24189d2e3,17278,,100,,,2019-12-01,2020-01-21 12:03:11.909000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6787,2071,a014826c-12b9-11ea-b791-54e1adbd8177,1000425897,36fd8bfb-c4a6-4003-baf6-d9e24189d2e3,17278,,100,,,2019-12-01,2020-01-21 12:03:11.909000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6788,2072,a014826d-12b9-11ea-a386-54e1adbd8177,1000425897,36fd8bfb-c4a6-4003-baf6-d9e24189d2e3,17278,,100,,,2019-12-01,2020-01-21 12:03:11.909000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6789,2073,a014826e-12b9-11ea-9b4c-54e1adbd8177,1000425897,36fd8bfb-c4a6-4003-baf6-d9e24189d2e3,17278,,100,,,2019-12-01,2020-01-21 12:03:11.909000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6790,2074,a014826f-12b9-11ea-9a7c-54e1adbd8177,1000425897,36fd8bfb-c4a6-4003-baf6-d9e24189d2e3,17278,,100,,,2019-12-01,2020-01-21 12:03:11.909000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6791,2075,a0148270-12b9-11ea-82e7-54e1adbd8177,1000425897,36fd8bfb-c4a6-4003-baf6-d9e24189d2e3,17278,,100,,,2019-12-01,2020-01-21 12:03:11.909000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6792,2076,a0148271-12b9-11ea-b214-54e1adbd8177,1000425897,36fd8bfb-c4a6-4003-baf6-d9e24189d2e3,17278,,100,,,2019-12-01,2020-01-21 12:03:11.909000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6793,2077,a0148272-12b9-11ea-9fe7-54e1adbd8177,1000425897,36fd8bfb-c4a6-4003-baf6-d9e24189d2e3,17278,,100,,,2019-12-01,2020-01-21 12:03:11.909000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6794,2078,a0148273-12b9-11ea-b8b5-54e1adbd8177,1000425897,36fd8bfb-c4a6-4003-baf6-d9e24189d2e3,17278,,100,,,2019-12-01,2020-01-21 12:03:11.909000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6795,2079,a0148274-12b9-11ea-83f6-54e1adbd8177,1000425897,36fd8bfb-c4a6-4003-baf6-d9e24189d2e3,17278,,100,,,2019-12-01,2020-01-21 12:03:11.909000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6796,2080,a0148275-12b9-11ea-9b0a-54e1adbd8177,1000425897,36fd8bfb-c4a6-4003-baf6-d9e24189d2e3,17278,,100,,,2019-12-01,2020-01-21 12:03:11.909000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6797,2081,a0148276-12b9-11ea-b642-54e1adbd8177,1000425897,36fd8bfb-c4a6-4003-baf6-d9e24189d2e3,17278,,100,,,2019-12-01,2020-01-21 12:03:11.909000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6798,2082,a0148277-12b9-11ea-9984-54e1adbd8177,1000425897,36fd8bfb-c4a6-4003-baf6-d9e24189d2e3,17278,,100,,,2019-12-01,2020-01-21 12:03:11.909000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6799,2083,a0148278-12b9-11ea-bfbf-54e1adbd8177,1000425897,36fd8bfb-c4a6-4003-baf6-d9e24189d2e3,17278,,100,,,2019-12-01,2020-01-21 12:03:11.909000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6800,2084,a014a9a3-12b9-11ea-9a21-54e1adbd8177,1000425903,bd3c4602-6980-42b1-8a42-ef6c19c37aea,16918,,100,,,2019-12-01,2020-01-21 12:03:11.909000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6801,2085,a014a9a4-12b9-11ea-9dce-54e1adbd8177,1000425903,bd3c4602-6980-42b1-8a42-ef6c19c37aea,16918,,100,,,2019-12-01,2020-01-21 12:03:11.909000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6802,2086,a014a9a5-12b9-11ea-975b-54e1adbd8177,1000425903,bd3c4602-6980-42b1-8a42-ef6c19c37aea,16918,,100,,,2019-12-01,2020-01-21 12:03:11.909000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6803,2087,a014a9a6-12b9-11ea-8d92-54e1adbd8177,1000425903,bd3c4602-6980-42b1-8a42-ef6c19c37aea,16918,,100,,,2019-12-01,2020-01-21 12:03:11.909000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6804,2088,a014a9a7-12b9-11ea-a6ae-54e1adbd8177,1000425903,bd3c4602-6980-42b1-8a42-ef6c19c37aea,16918,,100,,,2019-12-01,2020-01-21 12:03:11.910000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6805,2089,a014a9a8-12b9-11ea-b98f-54e1adbd8177,1000425903,bd3c4602-6980-42b1-8a42-ef6c19c37aea,16918,,100,,,2019-12-01,2020-01-21 12:03:11.910000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6806,2090,a014a9a9-12b9-11ea-8900-54e1adbd8177,1000425903,bd3c4602-6980-42b1-8a42-ef6c19c37aea,16918,,100,,,2019-12-01,2020-01-21 12:03:11.910000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6807,2091,a014a9aa-12b9-11ea-8a61-54e1adbd8177,1000425903,bd3c4602-6980-42b1-8a42-ef6c19c37aea,16918,,100,,,2019-12-01,2020-01-21 12:03:11.910000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6808,2092,a014a9ab-12b9-11ea-b09d-54e1adbd8177,1000425903,bd3c4602-6980-42b1-8a42-ef6c19c37aea,16918,,100,,,2019-12-01,2020-01-21 12:03:11.910000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6809,2093,a014a9ac-12b9-11ea-82a2-54e1adbd8177,1000425903,bd3c4602-6980-42b1-8a42-ef6c19c37aea,16918,,100,,,2019-12-01,2020-01-21 12:03:11.910000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6810,5653,a01a9cf7-12b9-11ea-9a77-54e1adbd8177,1000425911,a13056d9-0c6f-45f2-9104-b6f4e8696597,17367,,100,,,2019-12-01,2020-01-21 12:03:11.935000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6811,5655,a01a9cf8-12b9-11ea-8a85-54e1adbd8177,1000425911,a13056d9-0c6f-45f2-9104-b6f4e8696597,17367,,100,,,2019-12-01,2020-01-21 12:03:11.935000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6812,5657,a01a9cf9-12b9-11ea-9434-54e1adbd8177,1000425911,a13056d9-0c6f-45f2-9104-b6f4e8696597,17367,,100,,,2019-12-01,2020-01-21 12:03:11.935000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6813,5659,a01a9cfa-12b9-11ea-bd71-54e1adbd8177,1000425911,a13056d9-0c6f-45f2-9104-b6f4e8696597,17367,,100,,,2019-12-01,2020-01-21 12:03:11.935000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6814,5660,a01a9cfb-12b9-11ea-bd75-54e1adbd8177,1000425911,a13056d9-0c6f-45f2-9104-b6f4e8696597,17367,,100,,,2019-12-01,2020-01-21 12:03:11.935000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6815,5662,a01a9cfc-12b9-11ea-ae93-54e1adbd8177,1000425911,a13056d9-0c6f-45f2-9104-b6f4e8696597,17367,,100,,,2019-12-01,2020-01-21 12:03:11.935000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6816,780,a011753a-12b9-11ea-ac9a-54e1adbd8177,1000425927,d89eeff3-b3c4-4482-9363-f11db1ddc7b7,16970,,100,,,2019-12-01,2020-01-21 12:03:11.894000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6817,781,a011753b-12b9-11ea-b583-54e1adbd8177,1000425927,d89eeff3-b3c4-4482-9363-f11db1ddc7b7,16970,,100,,,2019-12-01,2020-01-21 12:03:11.894000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6818,782,a011753c-12b9-11ea-b662-54e1adbd8177,1000425927,d89eeff3-b3c4-4482-9363-f11db1ddc7b7,16970,,100,,,2019-12-01,2020-01-21 12:03:11.894000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6819,783,a011753d-12b9-11ea-a1c9-54e1adbd8177,1000425927,d89eeff3-b3c4-4482-9363-f11db1ddc7b7,16970,,100,,,2019-12-01,2020-01-21 12:03:11.894000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6820,784,a011753e-12b9-11ea-a43b-54e1adbd8177,1000425927,d89eeff3-b3c4-4482-9363-f11db1ddc7b7,16970,,100,,,2019-12-01,2020-01-21 12:03:11.894000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6821,785,a011753f-12b9-11ea-b83f-54e1adbd8177,1000425927,d89eeff3-b3c4-4482-9363-f11db1ddc7b7,16970,,100,,,2019-12-01,2020-01-21 12:03:11.894000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6822,786,a0117540-12b9-11ea-9a26-54e1adbd8177,1000425927,d89eeff3-b3c4-4482-9363-f11db1ddc7b7,16970,,100,,,2019-12-01,2020-01-21 12:03:11.894000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6823,787,a0117541-12b9-11ea-954c-54e1adbd8177,1000425927,d89eeff3-b3c4-4482-9363-f11db1ddc7b7,16970,,100,,,2019-12-01,2020-01-21 12:03:11.894000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6824,788,a0117542-12b9-11ea-940e-54e1adbd8177,1000425927,d89eeff3-b3c4-4482-9363-f11db1ddc7b7,16970,,100,,,2019-12-01,2020-01-21 12:03:11.894000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6825,789,a0117543-12b9-11ea-b3aa-54e1adbd8177,1000425927,d89eeff3-b3c4-4482-9363-f11db1ddc7b7,16970,,100,,,2019-12-01,2020-01-21 12:03:11.894000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6826,790,a0117544-12b9-11ea-bcce-54e1adbd8177,1000425927,d89eeff3-b3c4-4482-9363-f11db1ddc7b7,16970,,100,,,2019-12-01,2020-01-21 12:03:11.894000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6827,791,a0119c12-12b9-11ea-996b-54e1adbd8177,1000425927,d89eeff3-b3c4-4482-9363-f11db1ddc7b7,16970,,100,,,2019-12-01,2020-01-21 12:03:11.894000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6828,792,a0119c13-12b9-11ea-a93d-54e1adbd8177,1000425927,d89eeff3-b3c4-4482-9363-f11db1ddc7b7,16970,,100,,,2019-12-01,2020-01-21 12:03:11.894000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6829,4509,a01768ba-12b9-11ea-81dd-54e1adbd8177,1000425938,81fe5ce1-34d1-462b-be7c-6f530ee5cf18,16792,,100,,,2019-12-01,2020-01-21 12:03:11.927000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6830,4511,a01768bb-12b9-11ea-b2ad-54e1adbd8177,1000425938,81fe5ce1-34d1-462b-be7c-6f530ee5cf18,16792,,100,,,2019-12-01,2020-01-21 12:03:11.927000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6831,4513,a01768bc-12b9-11ea-9dab-54e1adbd8177,1000425938,81fe5ce1-34d1-462b-be7c-6f530ee5cf18,16792,,100,,,2019-12-01,2020-01-21 12:03:11.927000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6832,4515,a0178f9e-12b9-11ea-97e7-54e1adbd8177,1000425938,81fe5ce1-34d1-462b-be7c-6f530ee5cf18,16792,,100,,,2019-12-01,2020-01-21 12:03:11.927000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6833,4517,a0178f9f-12b9-11ea-a78b-54e1adbd8177,1000425938,81fe5ce1-34d1-462b-be7c-6f530ee5cf18,16792,,100,,,2019-12-01,2020-01-21 12:03:11.927000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6834,4519,a0178fa0-12b9-11ea-b2f6-54e1adbd8177,1000425938,81fe5ce1-34d1-462b-be7c-6f530ee5cf18,16792,,100,,,2019-12-01,2020-01-21 12:03:11.927000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6835,4521,a0178fa1-12b9-11ea-839d-54e1adbd8177,1000425938,81fe5ce1-34d1-462b-be7c-6f530ee5cf18,16792,,100,,,2019-12-01,2020-01-21 12:03:11.927000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6836,4523,a0178fa2-12b9-11ea-8e92-54e1adbd8177,1000425938,81fe5ce1-34d1-462b-be7c-6f530ee5cf18,16792,,100,,,2019-12-01,2020-01-21 12:03:11.927000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6837,4525,a0178fa3-12b9-11ea-b499-54e1adbd8177,1000425938,81fe5ce1-34d1-462b-be7c-6f530ee5cf18,16792,,100,,,2019-12-01,2020-01-21 12:03:11.927000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6838,4527,a0178fa4-12b9-11ea-88b4-54e1adbd8177,1000425938,81fe5ce1-34d1-462b-be7c-6f530ee5cf18,16792,,100,,,2019-12-01,2020-01-21 12:03:11.927000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6839,4529,a0178fa5-12b9-11ea-85e4-54e1adbd8177,1000425938,81fe5ce1-34d1-462b-be7c-6f530ee5cf18,16792,,100,,,2019-12-01,2020-01-21 12:03:11.927000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6840,4531,a0178fa6-12b9-11ea-949d-54e1adbd8177,1000425938,81fe5ce1-34d1-462b-be7c-6f530ee5cf18,16792,,100,,,2019-12-01,2020-01-21 12:03:11.927000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6841,4533,a0178fa7-12b9-11ea-8468-54e1adbd8177,1000425938,81fe5ce1-34d1-462b-be7c-6f530ee5cf18,16792,,100,,,2019-12-01,2020-01-21 12:03:11.927000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6842,2985,a015e224-12b9-11ea-a4ae-54e1adbd8177,1000425946,2dde24e9-48f3-474f-92f3-0c2a15c98db9,17372,,100,,,2019-12-01,2020-01-21 12:03:11.916000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6843,2987,a015e225-12b9-11ea-81c2-54e1adbd8177,1000425946,2dde24e9-48f3-474f-92f3-0c2a15c98db9,17372,,100,,,2019-12-01,2020-01-21 12:03:11.916000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6844,2989,a015e226-12b9-11ea-b742-54e1adbd8177,1000425946,2dde24e9-48f3-474f-92f3-0c2a15c98db9,17372,,100,,,2019-12-01,2020-01-21 12:03:11.916000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6845,2991,a015e227-12b9-11ea-ab32-54e1adbd8177,1000425946,2dde24e9-48f3-474f-92f3-0c2a15c98db9,17372,,100,,,2019-12-01,2020-01-21 12:03:11.916000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6846,2993,a015e228-12b9-11ea-81c1-54e1adbd8177,1000425946,2dde24e9-48f3-474f-92f3-0c2a15c98db9,17372,,100,,,2019-12-01,2020-01-21 12:03:11.916000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6847,683,a0114e35-12b9-11ea-b493-54e1adbd8177,1000425954,4bc3c5fd-7335-4121-a832-d9c72295c88f,16880,,100,,,2019-12-01,2020-01-21 12:03:11.893000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6848,685,a0114e36-12b9-11ea-9453-54e1adbd8177,1000425954,4bc3c5fd-7335-4121-a832-d9c72295c88f,16880,,100,,,2019-12-01,2020-01-21 12:03:11.893000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6849,687,a0114e37-12b9-11ea-aef1-54e1adbd8177,1000425954,4bc3c5fd-7335-4121-a832-d9c72295c88f,16880,,100,,,2019-12-01,2020-01-21 12:03:11.893000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6850,689,a0114e38-12b9-11ea-895e-54e1adbd8177,1000425954,4bc3c5fd-7335-4121-a832-d9c72295c88f,16880,,100,,,2019-12-01,2020-01-21 12:03:11.893000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6851,691,a0114e39-12b9-11ea-83ae-54e1adbd8177,1000425954,4bc3c5fd-7335-4121-a832-d9c72295c88f,16880,,100,,,2019-12-01,2020-01-21 12:03:11.893000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6852,693,a0114e3a-12b9-11ea-b03f-54e1adbd8177,1000425954,4bc3c5fd-7335-4121-a832-d9c72295c88f,16880,,100,,,2019-12-01,2020-01-21 12:03:11.893000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6853,695,a0114e3b-12b9-11ea-86c8-54e1adbd8177,1000425954,4bc3c5fd-7335-4121-a832-d9c72295c88f,16880,,100,,,2019-12-01,2020-01-21 12:03:11.893000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6854,697,a0114e3c-12b9-11ea-8664-54e1adbd8177,1000425954,4bc3c5fd-7335-4121-a832-d9c72295c88f,16880,,100,,,2019-12-01,2020-01-21 12:03:11.893000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6855,699,a0114e3d-12b9-11ea-a6f3-54e1adbd8177,1000425954,4bc3c5fd-7335-4121-a832-d9c72295c88f,16880,,100,,,2019-12-01,2020-01-21 12:03:11.893000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6856,701,a0114e3e-12b9-11ea-a674-54e1adbd8177,1000425954,4bc3c5fd-7335-4121-a832-d9c72295c88f,16880,,100,,,2019-12-01,2020-01-21 12:03:11.893000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6857,703,a0114e3f-12b9-11ea-b710-54e1adbd8177,1000425954,4bc3c5fd-7335-4121-a832-d9c72295c88f,16880,,100,,,2019-12-01,2020-01-21 12:03:11.893000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6858,1655,a013beed-12b9-11ea-9e84-54e1adbd8177,1000425962,c81be2ff-00c5-48e7-8076-2427ad78dab3,17457,,100,,,2019-12-01,2020-01-21 12:03:11.906000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6859,1658,a013beee-12b9-11ea-8777-54e1adbd8177,1000425962,c81be2ff-00c5-48e7-8076-2427ad78dab3,17457,,100,,,2019-12-01,2020-01-21 12:03:11.906000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6860,1661,a013beef-12b9-11ea-8e40-54e1adbd8177,1000425962,c81be2ff-00c5-48e7-8076-2427ad78dab3,17457,,100,,,2019-12-01,2020-01-21 12:03:11.906000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6861,1664,a013bef0-12b9-11ea-98d3-54e1adbd8177,1000425962,c81be2ff-00c5-48e7-8076-2427ad78dab3,17457,,100,,,2019-12-01,2020-01-21 12:03:11.906000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6862,1667,a013bef1-12b9-11ea-8b86-54e1adbd8177,1000425962,c81be2ff-00c5-48e7-8076-2427ad78dab3,17457,,100,,,2019-12-01,2020-01-21 12:03:11.906000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6863,1670,a013bef2-12b9-11ea-bd7a-54e1adbd8177,1000425962,c81be2ff-00c5-48e7-8076-2427ad78dab3,17457,,100,,,2019-12-01,2020-01-21 12:03:11.906000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6864,1673,a013bef3-12b9-11ea-bc44-54e1adbd8177,1000425962,c81be2ff-00c5-48e7-8076-2427ad78dab3,17457,,100,,,2019-12-01,2020-01-21 12:03:11.906000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6865,1676,a013bef4-12b9-11ea-a5c1-54e1adbd8177,1000425962,c81be2ff-00c5-48e7-8076-2427ad78dab3,17457,,100,,,2019-12-01,2020-01-21 12:03:11.906000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6866,1679,a013bef5-12b9-11ea-84d1-54e1adbd8177,1000425962,c81be2ff-00c5-48e7-8076-2427ad78dab3,17457,,100,,,2019-12-01,2020-01-21 12:03:11.906000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6867,1682,a013bef6-12b9-11ea-ad3b-54e1adbd8177,1000425962,c81be2ff-00c5-48e7-8076-2427ad78dab3,17457,,100,,,2019-12-01,2020-01-21 12:03:11.906000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6868,1685,a013bef7-12b9-11ea-b984-54e1adbd8177,1000425962,c81be2ff-00c5-48e7-8076-2427ad78dab3,17457,,100,,,2019-12-01,2020-01-21 12:03:11.906000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6869,1688,a013bef8-12b9-11ea-b668-54e1adbd8177,1000425962,c81be2ff-00c5-48e7-8076-2427ad78dab3,17457,,100,,,2019-12-01,2020-01-21 12:03:11.906000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6870,1691,a013bef9-12b9-11ea-a3ee-54e1adbd8177,1000425962,c81be2ff-00c5-48e7-8076-2427ad78dab3,17457,,100,,,2019-12-01,2020-01-21 12:03:11.906000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6871,1694,a013befa-12b9-11ea-85ec-54e1adbd8177,1000425962,c81be2ff-00c5-48e7-8076-2427ad78dab3,17457,,100,,,2019-12-01,2020-01-21 12:03:11.907000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6872,1697,a013befb-12b9-11ea-ab45-54e1adbd8177,1000425962,c81be2ff-00c5-48e7-8076-2427ad78dab3,17457,,100,,,2019-12-01,2020-01-21 12:03:11.907000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6873,1700,a013befc-12b9-11ea-9149-54e1adbd8177,1000425962,c81be2ff-00c5-48e7-8076-2427ad78dab3,17457,,100,,,2019-12-01,2020-01-21 12:03:11.907000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6874,1703,a013befd-12b9-11ea-bd4b-54e1adbd8177,1000425962,c81be2ff-00c5-48e7-8076-2427ad78dab3,17457,,100,,,2019-12-01,2020-01-21 12:03:11.907000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6875,1706,a013befe-12b9-11ea-a300-54e1adbd8177,1000425962,c81be2ff-00c5-48e7-8076-2427ad78dab3,17457,,100,,,2019-12-01,2020-01-21 12:03:11.907000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6876,1709,a013beff-12b9-11ea-b401-54e1adbd8177,1000425962,c81be2ff-00c5-48e7-8076-2427ad78dab3,17457,,100,,,2019-12-01,2020-01-21 12:03:11.907000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6877,1712,a013bf00-12b9-11ea-96b4-54e1adbd8177,1000425962,c81be2ff-00c5-48e7-8076-2427ad78dab3,17457,,100,,,2019-12-01,2020-01-21 12:03:11.907000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6878,1715,a013bf01-12b9-11ea-9e30-54e1adbd8177,1000425962,c81be2ff-00c5-48e7-8076-2427ad78dab3,17457,,100,,,2019-12-01,2020-01-21 12:03:11.907000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6879,1718,a013bf02-12b9-11ea-bb4a-54e1adbd8177,1000425962,c81be2ff-00c5-48e7-8076-2427ad78dab3,17457,,100,,,2019-12-01,2020-01-21 12:03:11.907000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6880,2577,a0151f11-12b9-11ea-847e-54e1adbd8177,1000425978,f71805f3-6e6b-4a09-8a79-f1fdad56658b,17188,,100,,,2019-12-01,2020-01-21 12:03:11.913000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6881,2578,a0151f12-12b9-11ea-afd5-54e1adbd8177,1000425978,f71805f3-6e6b-4a09-8a79-f1fdad56658b,17188,,100,,,2019-12-01,2020-01-21 12:03:11.913000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6882,2579,a0151f13-12b9-11ea-8250-54e1adbd8177,1000425978,f71805f3-6e6b-4a09-8a79-f1fdad56658b,17188,,100,,,2019-12-01,2020-01-21 12:03:11.913000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6883,2580,a0151f14-12b9-11ea-83f7-54e1adbd8177,1000425978,f71805f3-6e6b-4a09-8a79-f1fdad56658b,17188,,100,,,2019-12-01,2020-01-21 12:03:11.913000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6884,2581,a0151f15-12b9-11ea-849f-54e1adbd8177,1000425978,f71805f3-6e6b-4a09-8a79-f1fdad56658b,17188,,100,,,2019-12-01,2020-01-21 12:03:11.913000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6885,2582,a0151f16-12b9-11ea-aa38-54e1adbd8177,1000425978,f71805f3-6e6b-4a09-8a79-f1fdad56658b,17188,,100,,,2019-12-01,2020-01-21 12:03:11.913000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6886,4182,a0171aae-12b9-11ea-a405-54e1adbd8177,1000425989,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,100,,,2019-12-01,2020-01-21 12:03:11.924000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6887,4200,a0171aaf-12b9-11ea-bc57-54e1adbd8177,1000425989,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,100,,,2019-12-01,2020-01-21 12:03:11.924000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6888,4218,a0171ab0-12b9-11ea-b2e4-54e1adbd8177,1000425989,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,100,,,2019-12-01,2020-01-21 12:03:11.925000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6889,4236,a0171ab1-12b9-11ea-b3b9-54e1adbd8177,1000425989,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,100,,,2019-12-01,2020-01-21 12:03:11.925000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6890,4264,a0171ab3-12b9-11ea-9fd0-54e1adbd8177,1000425989,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,100,,,2019-12-01,2020-01-21 12:03:11.925000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6891,4282,a0171ab4-12b9-11ea-a102-54e1adbd8177,1000425989,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,100,,,2019-12-01,2020-01-21 12:03:11.925000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6892,4300,a017416c-12b9-11ea-9158-54e1adbd8177,1000425989,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,100,,,2019-12-01,2020-01-21 12:03:11.925000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6893,4318,a017416d-12b9-11ea-8049-54e1adbd8177,1000425989,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,100,,,2019-12-01,2020-01-21 12:03:11.925000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
6894,4336,a017416e-12b9-11ea-a828-54e1adbd8177,1000425989,e79c0547-68a3-46a4-b128-e486a9afd758,17226,,100,,,2019-12-01,2020-01-21 12:03:11.925000+00:00,4baa03ed-3345-4926-8111-1d42f9a4a138
