,pk_credit_collateral_insurance_id,credit_collateral_id,insurance_status_id,insurance_policy_number,insurance_issue_date,insurance_policy_expiry_date,original_insurance_policy_value,original_insurance_policy_currency_id,benefits_policy_value,benefits_policy_currency_id,last_insurance_policy_value,last_insurance_policy_currency_id,pk_snapshot_date,record_creation_date,insert_job_id,property_id,pledge_asset_id
1175,b1ac0e30-12b9-11ea-baf1-54e1adbd8177,a01b8743-12b9-11ea-ae91-54e1adbd8177,2,,2007-01-05,2031-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.901000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1176,b1ac0e36-12b9-11ea-afa0-54e1adbd8177,a01b8749-12b9-11ea-a8b1-54e1adbd8177,2,,2007-04-12,2022-01-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.901000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1177,b1ac0e37-12b9-11ea-b1cd-54e1adbd8177,a01b874a-12b9-11ea-8eea-54e1adbd8177,2,,2007-04-12,2021-07-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.901000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1178,b1ac0e3a-12b9-11ea-81a7-54e1adbd8177,a01b874d-12b9-11ea-8e43-54e1adbd8177,2,,2011-01-07,2026-01-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.901000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1179,b1ac0e3f-12b9-11ea-b1f1-54e1adbd8177,a01b8752-12b9-11ea-9c5b-54e1adbd8177,2,,2006-10-31,2021-04-30,,,,44,,,2019-12-01,2020-01-21 11:57:24.901000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1180,b1ac0e40-12b9-11ea-88cd-54e1adbd8177,a01b8753-12b9-11ea-9309-54e1adbd8177,2,,2007-04-24,2021-04-30,,,,44,,,2019-12-01,2020-01-21 11:57:24.901000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1181,b1ac0e44-12b9-11ea-9d2e-54e1adbd8177,a01b8757-12b9-11ea-a1fa-54e1adbd8177,2,,2007-06-25,2032-04-30,,,,44,,,2019-12-01,2020-01-21 11:57:24.901000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1182,b1ac0e60-12b9-11ea-b0b0-54e1adbd8177,a01bae38-12b9-11ea-a6f7-54e1adbd8177,2,,2007-07-11,2032-07-05,,,,44,,,2019-12-01,2020-01-21 11:57:24.901000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1183,b1ac0e6b-12b9-11ea-97e6-54e1adbd8177,a01bae43-12b9-11ea-bd06-54e1adbd8177,2,,2007-07-11,2032-07-05,,,,44,,,2019-12-01,2020-01-21 11:57:24.901000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1184,b1ac3504-12b9-11ea-896b-54e1adbd8177,a01bae4b-12b9-11ea-9013-54e1adbd8177,2,,2017-06-15,2020-06-15,,,,44,,,2019-12-01,2020-01-21 11:57:24.901000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1185,b1ac3507-12b9-11ea-ae83-54e1adbd8177,a01bae4e-12b9-11ea-a81f-54e1adbd8177,2,,2006-10-19,2026-07-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.901000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1186,b1ac3508-12b9-11ea-9d9c-54e1adbd8177,a01bae4f-12b9-11ea-b22a-54e1adbd8177,2,,2007-05-15,2026-07-03,,,,44,,,2019-12-01,2020-01-21 11:57:24.901000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1187,b1ac3512-12b9-11ea-a726-54e1adbd8177,a01bae59-12b9-11ea-864f-54e1adbd8177,2,,2007-07-11,2036-08-04,,,,44,,,2019-12-01,2020-01-21 11:57:24.901000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1188,b1ac3513-12b9-11ea-9e22-54e1adbd8177,a01bae5a-12b9-11ea-a8de-54e1adbd8177,2,,2007-07-11,2036-08-04,,,,44,,,2019-12-01,2020-01-21 11:57:24.901000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1189,b1ac3516-12b9-11ea-adf5-54e1adbd8177,a01bae5d-12b9-11ea-8e3f-54e1adbd8177,2,,2013-02-05,2036-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.901000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1190,b1ac351a-12b9-11ea-bbda-54e1adbd8177,a01bae61-12b9-11ea-b0d3-54e1adbd8177,2,,2006-06-30,2022-01-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.901000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1191,b1ac351e-12b9-11ea-8866-54e1adbd8177,a01bae65-12b9-11ea-90ae-54e1adbd8177,2,,2007-12-07,2027-08-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.901000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1192,b1ac3526-12b9-11ea-8cb4-54e1adbd8177,a01bd54a-12b9-11ea-9a9f-54e1adbd8177,2,,2011-02-25,2099-02-25,,,,44,,,2019-12-01,2020-01-21 11:57:24.901000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1193,b1ac352a-12b9-11ea-8ca4-54e1adbd8177,a01bd54e-12b9-11ea-8ec2-54e1adbd8177,2,,2010-07-23,2035-07-05,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1194,b1ac3533-12b9-11ea-937d-54e1adbd8177,a01bd557-12b9-11ea-a7b7-54e1adbd8177,2,,2006-10-23,2026-05-30,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1195,b1ac3538-12b9-11ea-8a8c-54e1adbd8177,a01bd55c-12b9-11ea-af69-54e1adbd8177,2,,2006-10-19,2026-03-30,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1196,b1ac3539-12b9-11ea-95f0-54e1adbd8177,a01bd55d-12b9-11ea-83af-54e1adbd8177,2,,2007-04-12,2026-03-30,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1197,b1ac353c-12b9-11ea-a2a4-54e1adbd8177,a01bd560-12b9-11ea-862b-54e1adbd8177,2,,2008-10-23,2022-04-30,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1198,b1ac3540-12b9-11ea-9e4b-54e1adbd8177,a01bd564-12b9-11ea-bd85-54e1adbd8177,2,,2019-06-18,2026-01-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1199,b1ac3541-12b9-11ea-b5df-54e1adbd8177,a01bd565-12b9-11ea-b45f-54e1adbd8177,2,,2019-06-18,2026-01-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1200,b1ac3546-12b9-11ea-bce2-54e1adbd8177,a01bd56a-12b9-11ea-a264-54e1adbd8177,2,,2006-11-30,2031-06-30,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1201,b1ac354e-12b9-11ea-b431-54e1adbd8177,a01bd572-12b9-11ea-917d-54e1adbd8177,2,,2019-03-19,2044-02-29,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1202,b1ac354f-12b9-11ea-8f8f-54e1adbd8177,a01bd573-12b9-11ea-a82f-54e1adbd8177,2,,2019-03-19,2044-02-29,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1203,b1ac3553-12b9-11ea-bfcb-54e1adbd8177,a01bd577-12b9-11ea-84d6-54e1adbd8177,2,,2011-04-12,2040-04-30,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1204,b1ac3556-12b9-11ea-9088-54e1adbd8177,a01bd57a-12b9-11ea-86a6-54e1adbd8177,2,,2007-07-09,2037-07-09,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1205,b1ac3557-12b9-11ea-84fd-54e1adbd8177,a01bd57b-12b9-11ea-bbe0-54e1adbd8177,2,,2009-02-05,2026-10-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1206,b1ac3560-12b9-11ea-9271-54e1adbd8177,a01bd584-12b9-11ea-a856-54e1adbd8177,2,,2007-07-31,2036-07-28,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1207,b1ac3561-12b9-11ea-984e-54e1adbd8177,a01bd585-12b9-11ea-b64c-54e1adbd8177,2,,2007-07-31,2036-07-28,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1208,b1ac5c15-12b9-11ea-8be1-54e1adbd8177,a01bfd4c-12b9-11ea-b6f3-54e1adbd8177,2,,2006-10-26,2031-10-30,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1209,b1ac5c17-12b9-11ea-9e6c-54e1adbd8177,a01bfd4e-12b9-11ea-920d-54e1adbd8177,2,,2006-12-04,2031-10-30,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1210,b1ac5c1b-12b9-11ea-b8ee-54e1adbd8177,a01bfd52-12b9-11ea-8f86-54e1adbd8177,2,,2016-01-21,2036-07-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1211,b1ac5c22-12b9-11ea-8679-54e1adbd8177,a01bfd59-12b9-11ea-8b05-54e1adbd8177,2,,2006-10-23,2028-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1212,b1ac5c25-12b9-11ea-9db0-54e1adbd8177,a01bfd5c-12b9-11ea-abf5-54e1adbd8177,2,,2007-04-10,2028-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1213,b1ac5c28-12b9-11ea-868e-54e1adbd8177,a01bfd5f-12b9-11ea-a918-54e1adbd8177,2,,2007-07-30,2026-09-30,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1214,b1ac5c29-12b9-11ea-9fa9-54e1adbd8177,a01bfd60-12b9-11ea-bb97-54e1adbd8177,2,,2007-07-30,2026-09-30,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1215,b1ac5c2c-12b9-11ea-8bf0-54e1adbd8177,a01bfd63-12b9-11ea-a344-54e1adbd8177,2,,2008-11-07,2028-09-11,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1216,b1ac5c30-12b9-11ea-90fe-54e1adbd8177,a01bfd67-12b9-11ea-b73c-54e1adbd8177,2,,2014-12-03,2019-11-28,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1217,b1ac5c34-12b9-11ea-86bb-54e1adbd8177,a01bfd6b-12b9-11ea-88b2-54e1adbd8177,2,,2006-12-21,2026-11-30,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1218,b1ac5c35-12b9-11ea-aebe-54e1adbd8177,a01bfd6c-12b9-11ea-bb05-54e1adbd8177,2,,2007-02-06,2026-11-30,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1219,b1ac5c38-12b9-11ea-983a-54e1adbd8177,a01bfd6f-12b9-11ea-874b-54e1adbd8177,2,,2011-02-03,2023-04-23,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1220,b1ac5c45-12b9-11ea-a92e-54e1adbd8177,a01bfd7c-12b9-11ea-b15a-54e1adbd8177,2,,2015-08-14,2046-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1221,b1ac5c49-12b9-11ea-bda3-54e1adbd8177,a01c2362-12b9-11ea-86d5-54e1adbd8177,2,,2010-05-27,2020-04-27,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1222,b1ac5c4e-12b9-11ea-bd76-54e1adbd8177,a01c2367-12b9-11ea-a105-54e1adbd8177,2,,2012-08-22,2022-07-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1223,b1ac5c53-12b9-11ea-8814-54e1adbd8177,a01c236c-12b9-11ea-b611-54e1adbd8177,2,,2010-02-16,2025-08-30,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1224,b1ac5c60-12b9-11ea-a42f-54e1adbd8177,a01c2379-12b9-11ea-82b8-54e1adbd8177,2,,2011-11-04,2024-09-30,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1225,b1ac5c63-12b9-11ea-a9d5-54e1adbd8177,a01c237c-12b9-11ea-8241-54e1adbd8177,2,,2018-04-05,2021-03-30,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1226,b1ac5c69-12b9-11ea-aba9-54e1adbd8177,a01c2382-12b9-11ea-a42a-54e1adbd8177,2,,2008-01-22,2025-02-28,,,,44,,,2019-12-01,2020-01-21 11:57:24.902000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1227,b1ac8324-12b9-11ea-a27b-54e1adbd8177,a01c2393-12b9-11ea-9df7-54e1adbd8177,2,,2010-02-26,2030-02-18,,,,44,,,2019-12-01,2020-01-21 11:57:24.903000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1228,b1ac8327-12b9-11ea-b9c8-54e1adbd8177,a01c2396-12b9-11ea-b34d-54e1adbd8177,2,,2007-03-05,2023-01-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.903000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1229,b1ac832b-12b9-11ea-bd65-54e1adbd8177,a01c239a-12b9-11ea-9184-54e1adbd8177,2,,2016-04-26,2026-04-30,,,,44,,,2019-12-01,2020-01-21 11:57:24.903000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1230,b1ac832e-12b9-11ea-bb7b-54e1adbd8177,a01c239d-12b9-11ea-b1b8-54e1adbd8177,2,,2018-05-15,2028-04-30,,,,44,,,2019-12-01,2020-01-21 11:57:24.903000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1231,b1ac8331-12b9-11ea-af6a-54e1adbd8177,a01c23a0-12b9-11ea-862d-54e1adbd8177,2,,2008-01-03,2027-05-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.903000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1232,b1ac8336-12b9-11ea-82c8-54e1adbd8177,a01c23a5-12b9-11ea-8b60-54e1adbd8177,2,,2013-10-23,2043-10-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.903000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1233,b1ac833a-12b9-11ea-8c1c-54e1adbd8177,a01c23a9-12b9-11ea-81e9-54e1adbd8177,2,,2016-03-29,2020-03-29,,,,44,,,2019-12-01,2020-01-21 11:57:24.904000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1234,b1ac833d-12b9-11ea-84cf-54e1adbd8177,a01c4a64-12b9-11ea-9a73-54e1adbd8177,2,,2006-12-21,2026-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.904000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1235,b1ac833e-12b9-11ea-bb9e-54e1adbd8177,a01c4a65-12b9-11ea-9f04-54e1adbd8177,2,,2008-02-26,2027-12-20,,,,44,,,2019-12-01,2020-01-21 11:57:24.904000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1236,b1ac833f-12b9-11ea-86f5-54e1adbd8177,a01c4a66-12b9-11ea-8e31-54e1adbd8177,2,,2018-07-30,2033-06-30,,,,44,,,2019-12-01,2020-01-21 11:57:24.904000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1237,b1ac8340-12b9-11ea-aa37-54e1adbd8177,a01c4a67-12b9-11ea-8f83-54e1adbd8177,2,,2018-07-30,2033-06-30,,,,44,,,2019-12-01,2020-01-21 11:57:24.904000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1238,b1ac8341-12b9-11ea-9d9c-54e1adbd8177,a01c4a68-12b9-11ea-8b71-54e1adbd8177,2,,2018-07-30,2033-06-30,,,,44,,,2019-12-01,2020-01-21 11:57:24.904000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1239,b1ac834c-12b9-11ea-adac-54e1adbd8177,a01c4a73-12b9-11ea-a6be-54e1adbd8177,2,,2007-03-26,2027-02-28,,,,44,,,2019-12-01,2020-01-21 11:57:24.904000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1240,b1ac834d-12b9-11ea-8034-54e1adbd8177,a01c4a74-12b9-11ea-9e39-54e1adbd8177,2,,2007-06-18,2027-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.904000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1241,b1ac8351-12b9-11ea-b5d4-54e1adbd8177,a01c4a78-12b9-11ea-8f5f-54e1adbd8177,2,,2017-02-27,2037-02-28,,,,44,,,2019-12-01,2020-01-21 11:57:24.904000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1242,b1ac8354-12b9-11ea-8b01-54e1adbd8177,a01c4a7b-12b9-11ea-a362-54e1adbd8177,2,,2007-02-28,2027-02-28,,,,44,,,2019-12-01,2020-01-21 11:57:24.904000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1243,b1ac8355-12b9-11ea-aef9-54e1adbd8177,a01c4a7c-12b9-11ea-8e68-54e1adbd8177,2,,2008-07-25,2027-02-28,,,,44,,,2019-12-01,2020-01-21 11:57:24.904000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1244,b1ac8357-12b9-11ea-8bca-54e1adbd8177,a01c4a7e-12b9-11ea-b9c2-54e1adbd8177,2,,2007-01-24,2021-08-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.904000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1245,b1ac8358-12b9-11ea-85ef-54e1adbd8177,a01c4a7f-12b9-11ea-b195-54e1adbd8177,2,,2007-07-12,2021-08-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.904000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1246,b1ac835b-12b9-11ea-85bc-54e1adbd8177,a01c4a82-12b9-11ea-b632-54e1adbd8177,2,,2006-12-15,2021-12-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.904000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1247,b1ac835e-12b9-11ea-aded-54e1adbd8177,a01c4a85-12b9-11ea-adcc-54e1adbd8177,2,,2007-04-24,2021-12-14,,,,44,,,2019-12-01,2020-01-21 11:57:24.904000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1248,b1ac8363-12b9-11ea-b04d-54e1adbd8177,a01c4a8a-12b9-11ea-8873-54e1adbd8177,2,,2007-09-26,2021-01-19,,,,44,,,2019-12-01,2020-01-21 11:57:24.904000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1249,b1ac8364-12b9-11ea-b545-54e1adbd8177,a01c4a8b-12b9-11ea-bb76-54e1adbd8177,2,,2007-09-26,2021-01-19,,,,44,,,2019-12-01,2020-01-21 11:57:24.904000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1250,b1ac8365-12b9-11ea-aeec-54e1adbd8177,a01c4a8c-12b9-11ea-bfdc-54e1adbd8177,2,,2007-03-20,2022-03-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.904000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1251,b1ac8366-12b9-11ea-ba32-54e1adbd8177,a01c4a8d-12b9-11ea-bcaa-54e1adbd8177,2,,2007-05-14,2027-03-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.904000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1252,b1ac836a-12b9-11ea-95a8-54e1adbd8177,a01c4a91-12b9-11ea-a526-54e1adbd8177,2,,2012-05-08,2025-03-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.904000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1253,b1ac8370-12b9-11ea-ba5e-54e1adbd8177,a01c4a97-12b9-11ea-9df8-54e1adbd8177,2,,2007-02-13,2020-01-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.904000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1254,b1ac8371-12b9-11ea-b9ec-54e1adbd8177,a01c4a98-12b9-11ea-b91e-54e1adbd8177,2,,2007-02-27,2020-01-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.904000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1255,b1ac837a-12b9-11ea-9c48-54e1adbd8177,a01c4aa1-12b9-11ea-a519-54e1adbd8177,2,,2011-05-02,2041-04-30,,,,44,,,2019-12-01,2020-01-21 11:57:24.904000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1256,b1ac8380-12b9-11ea-a271-54e1adbd8177,a01c7187-12b9-11ea-bb25-54e1adbd8177,2,,2017-03-01,2032-02-29,,,,44,,,2019-12-01,2020-01-21 11:57:24.904000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1257,b1acaa30-12b9-11ea-b538-54e1adbd8177,a01c718b-12b9-11ea-a647-54e1adbd8177,2,,2008-12-01,2023-10-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.904000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1258,b1acaa39-12b9-11ea-a621-54e1adbd8177,a01c7194-12b9-11ea-932a-54e1adbd8177,2,,2015-04-08,2024-11-28,,,,44,,,2019-12-01,2020-01-21 11:57:24.904000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1259,b1acaa41-12b9-11ea-8843-54e1adbd8177,a01c719c-12b9-11ea-9063-54e1adbd8177,2,,2007-07-30,2036-11-28,,,,44,,,2019-12-01,2020-01-21 11:57:24.904000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1260,b1acaa4c-12b9-11ea-97b2-54e1adbd8177,a01c71a7-12b9-11ea-b2ae-54e1adbd8177,2,,2019-02-21,2022-02-20,,,,44,,,2019-12-01,2020-01-21 11:57:24.904000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1261,b1acaa5e-12b9-11ea-a1a7-54e1adbd8177,a01c98f4-12b9-11ea-8be3-54e1adbd8177,2,,2007-09-05,2025-01-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.905000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1262,b1acaa6a-12b9-11ea-a7c4-54e1adbd8177,a01c9900-12b9-11ea-9218-54e1adbd8177,2,,2019-08-06,2044-06-30,,,,44,,,2019-12-01,2020-01-21 11:57:24.905000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1263,b1acaa6b-12b9-11ea-87df-54e1adbd8177,a01c9901-12b9-11ea-b40f-54e1adbd8177,2,,2019-08-06,2044-06-30,,,,44,,,2019-12-01,2020-01-21 11:57:24.905000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1264,b1acaa70-12b9-11ea-bd2c-54e1adbd8177,a01c9906-12b9-11ea-85fb-54e1adbd8177,2,,2009-09-16,2039-07-08,,,,44,,,2019-12-01,2020-01-21 11:57:24.905000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1265,b1acaa71-12b9-11ea-9258-54e1adbd8177,a01c9907-12b9-11ea-8022-54e1adbd8177,2,,2016-05-23,2021-05-13,,,,44,,,2019-12-01,2020-01-21 11:57:24.905000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1266,b1acaa76-12b9-11ea-b419-54e1adbd8177,a01c990c-12b9-11ea-8af6-54e1adbd8177,2,,2007-07-30,2037-04-18,,,,44,,,2019-12-01,2020-01-21 11:57:24.905000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1267,b1acaa7b-12b9-11ea-9284-54e1adbd8177,a01c9911-12b9-11ea-8b48-54e1adbd8177,2,,2012-10-24,2020-10-30,,,,44,,,2019-12-01,2020-01-21 11:57:24.905000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1268,b1acaa84-12b9-11ea-9a7a-54e1adbd8177,a01cbfa9-12b9-11ea-b0ae-54e1adbd8177,2,,2008-12-01,2023-05-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.905000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1269,b1acaa8e-12b9-11ea-9fac-54e1adbd8177,a01cbfb3-12b9-11ea-a449-54e1adbd8177,2,,2007-03-29,2032-03-31,,,,44,,,2019-12-01,2020-01-21 11:57:24.905000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1270,b1acaa8f-12b9-11ea-bca4-54e1adbd8177,a01cbfb4-12b9-11ea-a99e-54e1adbd8177,2,,2007-04-12,2032-03-28,,,,44,,,2019-12-01,2020-01-21 11:57:24.905000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1271,b1acaa90-12b9-11ea-a7aa-54e1adbd8177,a01cbfb5-12b9-11ea-956a-54e1adbd8177,2,,2010-01-22,2019-12-04,,,,44,,,2019-12-01,2020-01-21 11:57:24.905000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
1272,b1acd151-12b9-11ea-aa4b-54e1adbd8177,a01cbfbc-12b9-11ea-bd06-54e1adbd8177,2,,2007-04-23,2027-04-30,,,,44,,,2019-12-01,2020-01-21 11:57:24.905000+00:00,98854b21-5ac9-46f0-ab4d-1946bc8d3734,,
