,pk_credit_account_id,ifrs9_stage_on_granting_date_final,ifrs9_stage_final,ifrs9_assessment_type,credit_account_costs,credit_account_income,ifrs9_portfolio,poci_flag,expected_cashflow,ifrs9_bucket,pd_value,lgd_value,ccf_value,ead_value,pd_bucket,lgd_bucket,ccf_bucket,pd_vector_entry_id,prepayments_vector_entry_id,lgd_vector_entry_id,ccf_vector_entry_id,collateral_allocated,ecl_balance,ecl_offbalance,begaap_classification,begaap_provision_balance,begaap_provision_offbalance,asset_type,ppa,original_loan_amount,pk_snapshot_date,record_creation_date,insert_job_id,write_off_sum,ecl_balance_eur,ecl_offbalance_eur,begaap_provision_balance_eur,begaap_provision_offbalance_eur,begapp_assessment_type,ead_value_eur
2316,AA193323MV0J,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2317,AA193324T76H,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,1000,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,4.96638,P_PERFORMING,0,0,credit,,2000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2318,AA19332VYWRZ,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2319,AA19332GLTQL,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2320,AA19332BD8QL,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2321,AA19332WQLSC,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,902.69,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0.013359562,4.469742,P_PERFORMING,0,0,credit,,1800,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2322,AA1933290NWZ,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2323,AA193325XQ9Z,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,2700.13,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,11.90937924,1.500492389,P_PERFORMING,0,0,credit,,3000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2324,AA1933259D88,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2325,AA19332B96GC,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2326,AA19332TG29Q,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2327,AA19332XX0LV,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,651.485,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0.263019485,2.97250259,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2328,AA19332VCG6G,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,900,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,4.469742,P_PERFORMING,0,0,credit,,1800,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2329,AA19332MCXSK,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,2864.135,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,13.545851114,0.678531668,P_PERFORMING,0,0,credit,,3000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2330,AA19332TRFW8,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2331,AA19332D1FY5,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2332,AA193323QWY0,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2333,AA19332888LP,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,1250,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,6.207975,P_PERFORMING,0,0,credit,,2500,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2334,AA19332QXXD4,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2335,AA193320JYBD,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,4000.125,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0.001191931,19.864948866,P_PERFORMING,0,0,credit,,8000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2336,AA19332DKN1C,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,1000,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,4.96638,P_PERFORMING,0,0,credit,,2000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2337,AA193320GQ6S,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2338,AA19332RH7P5,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,1000,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,4.96638,P_PERFORMING,0,0,credit,,2000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2339,AA19332PT31H,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,5000,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,24.8319,P_PERFORMING,0,0,credit,,10000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2340,AA193322J4MP,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2341,AA19332CN1D7,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2342,AA193327PRYH,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2343,AA19332WCS9V,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2344,AA19332W20GW,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,805.47,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,1.792118223,2.208151876,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2345,AA19332FKP9F,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,750,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.724785,P_PERFORMING,0,0,credit,,1500,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2346,AA1933252HFN,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,1257.16,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,6.243534281,0,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2347,AA19332NSDNG,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2348,AA19332FDH2P,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,2863.54,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,-6.32180443,20.543232215,P_PERFORMING,0,0,credit,,7000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2349,AA19332HZ47Z,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2350,AA19332WTN0H,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2351,AA19332F7FD0,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,1000,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,4.96638,P_PERFORMING,0,0,credit,,2000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2352,AA19332V0D46,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2353,AA19332HDR80,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625.56,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0.002781173,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2354,AA193325L7PD,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2355,AA19332RVS7N,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,627.05,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0.010181079,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2356,AA193324KD9W,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,1000,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,4.96638,P_PERFORMING,0,0,credit,,2000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2357,AA19332TL7B7,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625.99,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0.004916716,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2358,AA19332J2XCS,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,2500,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,12.41595,P_PERFORMING,0,0,credit,,5000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2359,AA193328GWML,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2360,AA19332N93M0,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2361,AA19332P5CRZ,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2362,AA193322LVCR,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2363,AA193325LZ5V,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,1250.7,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,6.211451466,0,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2364,AA19332X95K3,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2365,AA193320C2DY,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2366,AA193320JH83,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,12467.92,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,49.304830054,12.615598476,P_PERFORMING,0,0,credit,,15000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2367,AA19332ZDV7F,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2368,AA19332VCLPK,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2369,AA19332WV37M,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2370,AA19332DF5PD,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2371,AA19332ZC249,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2372,AA193324YSYT,1,2,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,15010.85,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,74.549585223,0,P_PERFORMING,0,0,credit,,15000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2373,AA193324TFVN,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,898.34,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,2.712289109,1.7492087,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2374,AA19332T4CW1,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2375,AA1933205MDD,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,2500,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,12.41595,P_PERFORMING,0,0,credit,,5000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2376,AA193329D545,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2377,AA193320QFVH,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,30000,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,148.9914,P_PERFORMING,0,0,credit,,60000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2378,AA19332L3RV6,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2379,AA19332DZ0ZW,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2380,AA1933284JP4,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2381,AA19332JBM7Y,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2382,AA19332M2HWN,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2383,AA1933285D81,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,1500,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,7.44957,P_PERFORMING,0,0,credit,,3000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2384,AA19332QP6PP,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2385,AA19332C1TBL,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625.025,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0.000148991,3.103962668,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2386,AA19332JF2HZ,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,2164.53,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,9.076357433,1.673521069,P_PERFORMING,0,0,credit,,2500,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2387,AA19332FBW5D,1,1,Collective,0,0,20,N,,20,0.0102,0.4869,0.5,625,20#1#DPD0,20#1#DPD0,20,64,NA,160,588,0,0,3.1039875,P_PERFORMING,0,0,credit,,1250,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2388,AA19335M2FST,1,1,Collective,0,0,44,N,33895.68,44,0.0116,0.1334,0.5,105452.14,44#1#DPD0,44#1#DPD0,44,69,NA,221,589,0,124.494859522,38.686,P_PERFORMING,0,0,credit,,132000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2389,AA193357QXQG,1,1,Collective,0,0,44,N,78158.43,44,0.0116,0.1334,0.5,149869.33,44#1#DPD0,44#1#DPD0,44,69,NA,221,589,0,231.913796015,0,P_PERFORMING,0,0,credit,,165000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2390,AA19335J4N9D,1,1,Collective,0,0,44,N,312301.69,44,0.0116,0.1334,0.5,419690.19,44#1#DPD0,44#1#DPD0,44,69,NA,221,589,0,649.445387614,0,P_PERFORMING,0,0,credit,,550000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2391,AA1933589Q3P,1,1,Collective,0,0,44,N,215387.88,44,0.0116,0.1334,0.5,547726.84,44#1#DPD0,44#1#DPD0,44,69,NA,221,589,0,847.57442129,0,P_PERFORMING,0,0,credit,,630000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2392,AA19335JQ949,1,1,Collective,0,0,44,N,191633.32,44,0.0116,0.1334,0.5,122210.81,44#1#DPD0,44#1#DPD0,44,69,NA,221,589,0,189.113895826,0,P_PERFORMING,0,0,credit,,220000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2393,AA19335CJ2GW,1,1,Collective,0,0,44,N,77935.75,44,0.0116,0.1334,0.5,68553.13,44#1#DPD0,44#1#DPD0,44,69,NA,221,589,0,106.081855487,0,P_PERFORMING,0,0,credit,,100000,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
2394,AA19335JSZLY,1,1,Collective,0,0,44,N,46223.99,44,0.0116,0.1334,0.5,70534.42,44#1#DPD0,44#1#DPD0,44,69,NA,221,589,0,109.147782885,0,P_PERFORMING,0,0,credit,,87221,2019-12-31,2020-01-14 09:41:37+00:00,70ae637b-9515-41e7-8f9d-e3b52beb2353_1557837542148,,,,,,,
