,pk_credit_account_id,previous_credit_account_id,first_credit_account_id,obligor_id,credit_agreement_number,previous_credit_agreement_number,product_id,related_entity_group_id,origin_country_id,origin_branch_id,currency_id,obligor_segment,opening_date,closing_date,interest_rate,interest_type,interest_base,interest_convention,margin,dof_dpd,dof_dpd_above_threshold,dpd,dpd_above_threshold,credit_score_on_granting_date,credit_rating_on_granting_date,credit_score,credit_rating,obligor_rating,accountancy_type,ltv,ltv_bucket,pd_on_granting_date,pd,scoring_model_version,actual_debt,gbv,principal_due,principal_undue,interest_accrued_due,interest_accrued_undue,restricted_interest,eir,eir_adjustment,income_cost_in_time,obv_conditional,obv_unconditional,monthly_repayment_of_principal,monthly_withdrawal_of_principal,monthly_repayment_of_interest,monthly_writeoffs,is_agreement_terminated,npv_original,npv_actual,forbearance_flag,npl_flag,default_flag,asset_type,ppa,original_loan_amount,ifrs9_stage,credit_repayment_schedule_id,sales,is_ind_significant,pk_snapshot_date,record_creation_date,insert_job_id,fair_value,ifrs9_maturity,ifrs9_stage_final,gbv_eur,obv_conditional_eur,obv_unconditional_eur,begaap_classification
146,AA19335FRT4K,,0,18935,AA19335FRT4K,,44,,1,1,44,1,2016-02-29 00:00:00+00:00,2036-02-29,2.5,FIXED,A4,1,2.5,2019-07-31,2019-08-01,153,153.0,,,190,10C,0,,0,0,,0,4.3,125027.27,124630.48,3030.94,121191.45,396.79,11.3,396.79,2.5,0,-238.64999999999998,,0,0,0,778.95,,False,60402.09,60402.09,N,N,Y,credit,,143500,3,AA19335FRT4K_20200111,,True,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
147,AA19335CVQR1,,0,5815,AA19335CVQR1,,44,,1,1,44,1,2012-03-19 00:00:00+00:00,2032-03-31,5,FIXED,A4,1,5,2019-09-30,2019-10-01,92,92.0,,,205,10C,0,,0,0,,0,4.3,194308.36,192888.09,3702.77,187731.42,1420.27,33.63,1420.27,5,0,-327.62,,0,0,0,0,,False,96810.43,96810.43,N,N,Y,credit,,260000,3,AA19335CVQR1_20200111,,True,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
148,AA19335BXCVK,,0,19819,AA19335BXCVK,,44,,1,1,44,1,2008-04-28 00:00:00+00:00,2023-04-30,4.8,FIXED,A4,1,4.8,2019-10-31,2019-11-01,61,61.0,,,205,10C,0,,0,0,,0,4.3,38061.82,38061.82,1674.38,36382.7,0,4.74,0,4.8,0,147.92999999999998,,0,1494.3,0,145.71,,False,56932.43,56932.43,N,N,N,credit,,127000,1,AA19335BXCVK_20200111,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
149,AA19335Q3L3G,,0,8584,AA19335Q3L3G,,45,,1,1,44,1,2013-02-26 00:00:00+00:00,2038-02-28,2.36558169,FIXED,A4,1,2.36558169,2019-10-31,,61,,,,205,10C,0,,0,0,,0,4.3,298618.67,298040.76,2205.33,295238.18,577.91,19.34,577.91,2.36558169,0,-669.1600000000001,,0,5027.86,0,0,,False,136559.92,136559.92,N,N,N,credit,,375000,2,AA19335Q3L3G_20200111,,True,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
150,AA19335190V0,,0,18612,AA19335190V0,,45,,1,1,44,1,2010-07-05 00:00:00+00:00,2035-07-31,1.64809501,FIXED,A4,1,1.64809501,2019-09-30,2019-10-01,92,92.0,,,190,10C,0,,0,0,,0,4.3,303089.19,301521.92,5514.61,294419.15,1567.27,20.89,1567.27,1.64809501,0,0.25,,0,0,0,0,,False,180718.35,180718.35,N,N,Y,credit,,428000,3,AA19335190V0_20200111,,True,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
151,AA1931916XRJ,,0,12500,AA1931916XRJ,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,205,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,802.76,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
152,AA1931991PVF,,0,2645,AA1931991PVF,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,190,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,1.61,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
153,AA193195MBS9,,0,1417,AA193195MBS9,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,190,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,0.14,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
154,AA1931900H9C,,0,3992,AA1931900H9C,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,190,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,58.78,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
155,AA19319NQ9XD,,0,4359,AA19319NQ9XD,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,190,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,30.08,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
156,AA19319Q4P3Q,,0,8894,AA19319Q4P3Q,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,190,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,9.3,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
157,AA19319MZSSK,,0,9139,AA19319MZSSK,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,615,5A,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,435.78,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
158,AA19319GM1CD,,0,12365,AA19319GM1CD,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,205,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,22.29,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
159,AA19319Q5LMH,,0,3810,AA19319Q5LMH,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,190,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,8.64,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
160,AA193194Y5ZX,,0,10290,AA193194Y5ZX,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,190,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,68.22,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
161,AA193194NGQB,,0,3191,AA193194NGQB,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,190,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,10,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
162,AA1931910ZXJ,,0,9943,AA1931910ZXJ,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,190,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,304.59,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
163,AA19319J0G8J,,0,10989,AA19319J0G8J,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,205,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,95.81,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
164,AA19319F79NV,,0,12788,AA19319F79NV,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,190,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,1.15,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
165,AA19319J0TP1,,0,4368,AA19319J0TP1,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,205,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,1330.87,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
166,AA19319X0ZMX,,0,11470,AA19319X0ZMX,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,190,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,43.78,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
167,AA19319KKMY9,,0,9065,AA19319KKMY9,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,205,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,1465.05,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
168,AA19319GR6NC,,0,13322,AA19319GR6NC,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,190,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,27.37,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
169,AA19319VNNWD,,0,10544,AA19319VNNWD,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,205,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,247.99,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
170,AA193196FVPK,,0,805,AA193196FVPK,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,190,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,24.39,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
171,AA193192Q8RV,,0,7471,AA193192Q8RV,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,205,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,837.4,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
172,AA193196HDFJ,,0,12382,AA193196HDFJ,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,540,5C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,111.2,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
173,AA19319PP8HH,,0,15205,AA19319PP8HH,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,190,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,23.74,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
174,AA19319LQRYM,,0,12311,AA19319LQRYM,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,190,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,108.23,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
175,AA1931934Y34,,0,14410,AA1931934Y34,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,190,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,1272.92,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
176,AA19319HDJJ9,,0,12597,AA19319HDJJ9,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,190,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,32.15,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
177,AA19319H72RX,,0,11307,AA19319H72RX,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,190,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,130.02,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
178,AA19319MBSFF,,0,7030,AA19319MBSFF,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,190,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,54.57,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
179,AA19319XQ231,,0,5555,AA19319XQ231,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,190,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,64.79,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
180,AA19319Y6KYR,,0,11710,AA19319Y6KYR,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,190,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,44.24,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
181,AA19319CX039,,0,12200,AA19319CX039,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,205,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,13.92,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
182,AA1931935Q5L,,0,993,AA1931935Q5L,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,205,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,138.47,75.49,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
183,AA19319DF25X,,0,3205,AA19319DF25X,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,190,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,22.98,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
184,AA193194D6LL,,0,9803,AA193194D6LL,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,190,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,211.41,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
185,AA19319VNMRV,,0,5272,AA19319VNMRV,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,190,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,159.92,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
186,AA19319VTKTG,,0,6815,AA19319VTKTG,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,205,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,23.21,21.45,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
187,AA1931979DGF,,0,11101,AA1931979DGF,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,190,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,34.4,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
188,AA193192SZC1,,0,1760,AA193192SZC1,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0.0,,,99.16,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
189,AA19319NNL9T,,0,10746,AA19319NNL9T,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,205,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,140.89,44.4,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
190,AA19319XSXNR,,0,9552,AA19319XSXNR,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0.0,,,6.92,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
191,AA193197WLFR,,0,6431,AA193197WLFR,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,190,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,29.7,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
192,AA19319WMX8Y,,0,12769,AA19319WMX8Y,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,190,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,252.69,104.83,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
193,AA193193Q8QQ,,0,1953,AA193193Q8QQ,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,190,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,15.79,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
194,AA193192GLNN,,0,12623,AA193192GLNN,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,190,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,414.11,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
195,AA19319QGRY4,,0,7621,AA19319QGRY4,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,205,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,166.09,133.78,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
196,AA193198JLWW,,0,2619,AA193198JLWW,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,205,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,63.5,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
197,AA19319ZQ6GX,,0,4243,AA19319ZQ6GX,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,205,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,339.75,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
198,AA19319N1RW0,,0,7183,AA19319N1RW0,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,205,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,16.63,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
199,AA1931944B1L,,0,12596,AA1931944B1L,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,190,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,7.51,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
200,AA19319Y49QT,,0,9048,AA19319Y49QT,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,205,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,61.01,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
201,AA1931976NKJ,,0,1542,AA1931976NKJ,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,190,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,67.63,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
202,AA19319X6QC6,,0,10218,AA19319X6QC6,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,190,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,9.83,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
203,AA19319WQ050,,0,9751,AA19319WQ050,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,205,10C,0,,0,0,,0,4.3,0,0,0,0,0,0,0,0,0,0.0,,,281.18,0,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
204,AA193195MKFQ,,0,4276,AA193195MKFQ,,2,,1,1,44,1,2019-11-15 00:00:00+00:00,,0,FIXED,C,1,0,,,0,,,,0,,0,,0,0,,0,,0,0,0,0,0,0,0,0,0,0.0,,,50.29,42.6,0,,False,0,0,N,N,N,credit,,0,1,,,False,2019-12-31,2020-01-14 08:44:43+00:00,ebbac50a-7333-4ea8-93e5-c6b7240dd4e0_1547187050634,,,,,,,
